,LANGUAGE,Match_ID
834,"^the parties intend that the collection of records( set forth)? in .*? to this agreement( \(""original records""\))? be made available to the public in (digital|digitized) format.?$",0000881
835,"^.*? grants to (.{2,80}) a non-exclusive,? perpetual license to create (digital|digitized) materials,? to the full extent contemplated in this agreement,? subject only to the restrictions set forth herein,? and .*? further acknowledges that (.{2,80}) (will|shall) own all rights to the (digital|digitized) materials created hereunder,? and (may|can) (use|utilize) or transfer the (digital|digitized) materials? for any purpose without limitation,? including to license,? reproduce,? display,? distribute,? transmit,? create derivative (work\(?s?\)?|material\(?s?\)?) of,? and otherwise use the (digital|digitized) materials? as (.{2,80}) sees fit,? and (may|can) do so in any and all media formats now known or hereafter invented,? including without limitation internet hosting for public access.?$",0000882
836,"^in recognition of providing 1 \(one\) copy of( each of)? the (digital|digitized) images? to .*?,? .*? grants to (.{2,80}) the right to (digitalize|digitize) the original records,? and the right to (use|utilize) the (digital|digitized) images perpetually,? (and on (a )?definitive basis,? )?specifically for research and history preservation purposes.?$",0000883
837,^authorizes ?/ ?(does not authorize|\*\*unreadable\*\*)( \(circle the appropriate word\))? the sale or transfer of (microfilm|film) copies to other (entit(y|ies)|organizations?|institutions?) or (persons?|individuals?|people?) without further written permission.?$,0000884
838,"^by granting permission you are allowing ((.{2,80})|us) to make microfilm copies of your (work\(?s?\)?|material\(?s?\)?) available to interested researchers worldwide.?$",0000885
839,"^(.{2,80}) (may|can) reproduce,? distribute,? display,? (use|utilize),? and (allow|permit)( the)? use of (the )?(digital|digitized|microfilmed/digital) (records|images)(,? (in this agreement or previous ones|in this and in previous agreements))?,? for non-?profit purposes,? through any (technology|technologies) and (on|in) any audiovisual (means|mediums?) currently in use or which may be developed in the future( \(""(use|usage) rights""\))?.?$",0000886
840,"^(.{2,80}) (may|can) ?not sell copies of .*? in any (means|mediums?) without (the )?written consent of .*?,? but (.{2,80}) (may|can)( also)? charge registered users a (usage|use|user) fee( in order)? to help cover the cost of providing access to( the)? digital records.?$",0000887
841,"^(.{2,80}) (may|can)( also)? charge internet users? a (usage|use|user) fee( in order)? to help cover the cost of providing access to the filmed/digital records.?$",0000888
842,^they are public records used only for research by families.?$,0000890
843,"^acknowledges the rights,? title,? interest in and owner-ship of the custodians and,? in particular,? the copyright in .*? \(hereinafter called the ""custodians rights""\) and expressly covenants and undertakes to never challenge the custodians rights.?$",0000892
844,"^.*? hereby grants to (.{2,80}) a non-exclusive,? worldwide,? irrevocable,? fully-paid and royalty-free license to create (digital|digitized) images of the original records.?$",0000893
845,"^(.{2,80}) (will|shall) own all rights to the (digital|digitized) (records|images) created hereunder,? including full rights to reproduce,? and create derivative (work\(?s?\)?|material\(?s?\)?) of the (digital|digitized) (records|images),? and (to )?do so in any and all media formats now known or hereafter invented.?$",0000894
846,"^(.{2,80}) (will|shall) not publish (digital|digitized) images on the internet or otherwise without .*?'s prior written consent.?$",0000895
847,"^upon receiving permission to publish digital images,? (.{2,80}) agrees to limit access to the published digital images to the following persons/organizations: \(i\) members of the church of jesus christ of latter-day saints \(ii\) patrons of family history libraries or family history centers;? \(iii\) non-competing organizations;? and \(iv\) persons spending at least 20 hours per month indexing the digital images.?$",0000896
848,^we regret the error and confirm that only church members and visitors to church-run family history centers have access to .*?.?$,0000897
849,^((you acknowledge|you acknowledge and agree that ))? .*? (may|can) (authorize|permit) use (of|on|in|to)( the)? (work\(?s?\)?|material\(?s?\)?) as described in (the|this) agreement.?$,0000898
850,"^(.{2,80}) (will|shall) limit access to the (digital|digitized) records to the following;?$",0000899
851,^visitors to church run family history centers;?$,0000900
852,^Members of The Church of Jesus Christ of Latter Day Saints;?$,0000901
853,^those assisting in the indexing program to the level of twenty \(20\) hours per month;?$,0000902
854,^non-(competing|competitive) organizations;?$,0000903
855,"^(.{2,80}) (will|shall) limit access to the (digital|digitized) records for church records as follows;?$",0000904
856,"^baptisms 100 years,? marriages 75 years with no restriction on burials.?$",0000905
857,"^in recognition of ((.{2,80})(''s)?|it''?s) services in digitizing the original records and(,? if requested,)? providing a copy of the (digital|digitized) images to .*?,? (.{2,80}) (will|shall) own all rights in the (digital|digitized) images,? including the rights to (use|utilize),? and (allow|permit)( the)? use of,? the (digital|digitized) images,? as described in this agreement.?$",0000906
858,"^digital images of .*? \(""images""\) made available by the society via the internet may be accessed by authenticated members of the church of jesus christ of latter-day saints \(""church""\),? but shall not be made available to non-church members without the express written permission of the .*? unless non-church members access the images by making a personal visit to a church-owned family history center.?$",0000907
859,"^(.{2,80}) (will|shall) (use|utilize) its best efforts to watermark internet-hosted images and to host such images in accordance with clause 5.1.?$",0000908
860,"^(the )?.*? (will|shall) supply (.{2,80}),? at no cost,( any)? (indices?|index(es)?)( the)? .*? produces.?$",0000909
861,"^(.{2,80}) (may|can)( then)? (use|utilize)( such)? (indices?|index(es)?) in accordance with clause 5,? including,? to create electronic links between the indexed-data and the images.?$",0000910
862,"^(.{2,80}) (will|shall) (use|utilize) ((.{2,80})('s)?|its) best efforts to host watermarked images,? which (will|shall) be open to all registered users of (.{2,80}) \(or whatever the service (may|can) be named in future\) without providing any end-user with the ability to print images or to access images outside of the software provided by (.{2,80}) to registered users.?$",0000911
863,^((the )?.*? represents that )?(.*?|it) has the authority to (allow|permit)( the)? use of .*? as specified in (the|this) agreement subject to any specific permissions from depositors which (may|can) be required.?$,0000912
864,"^(.{2,80}) agrees to index and spin the images in a time scale to be determined by (.{2,80}).?$",0000913
865,"^(digital|digitized) records (may|can) be made freely available to authenticated members of the church of jesus christ of latter-day saints,? but (will|shall) not be made available to non-church members of the church without the agreement in writing of .*? custodian,? except that access shall be freely available at centers managed by the church of jesus christ of latter-day saints to those making personal visits to such centers.?$",0000914
866,"^(?!.*under)copies of .*? and (indice|indices|index|indexes) (may|can) be produced,? displayed,? (used|utilized),? and circulated by (.{2,80}),? in whatever medium,? for research( purposes)?.?$",0000915
867,"^(.{2,80}) is free to use the film as it sees fit,? within its library system or for any other internal use.?$",0000916
868,"^however,? ((.{2,80})|it) must not make copies of the film for third parties without the record office's permission.?$",0000917
869,"^we guarantee,? however,? that we shall not provide copies of the microfilm to any other organization without your express permission in writing.?$",0000918
870,"^in general terms the microfilm will be available in our library system,? perhaps eventually used for purposes of indexing .*? and inclusion in our international genealogical index.?$",0000919
871,"^we hereby give permission for (.{2,80}) to ((microfilm/obtain|either microfilm or obtain) copies of existing microfilm|obtain microfilm copies) of our parish registers to 1900 and (other )?parish records to 1861,? held in .*?.?$",0000921
872,^(\|\*\|) yes$,0000922
873,"^will not provide any copies of the original camera negative to organizations other than (.{2,80}) and its branch libraries without written permission from you.?$",0000923
874,"^(.{2,80}) retains ownership and all rights to resources it creates.?$",0000924
